State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Punjab,Jalandhar,Jalandhar City(Jalandhar),Orange,Other,Medium,05-09-2025,4600,8800,6800
Punjab,Jalandhar,Jalandhar City(Jalandhar),Potato,Other,FAQ,05-09-2025,160,1000,500
Punjab,Jalandhar,Lohian Khas,Brinjal,Other,FAQ,05-09-2025,2300,2500,2400
Punjab,Jalandhar,Lohian Khas,Ridgeguard(Tori),Other,FAQ,05-09-2025,2800,3000,2900
Punjab,Jalandhar,Shahkot,Bitter gourd,Other,FAQ,05-09-2025,2100,2300,2200
Punjab,Jalandhar,Shahkot,Brinjal,Other,FAQ,05-09-2025,2500,2700,2600
Punjab,Ludhiana,Jagraon,Pumpkin,Other,FAQ,05-09-2025,800,1000,900
Punjab,Ludhiana,Ludhiana,Brinjal,Other,FAQ,05-09-2025,1000,2500,1800
Punjab,Ludhiana,Ludhiana,Garlic,Other,FAQ,05-09-2025,3000,6000,4500
Punjab,Ludhiana,Ludhiana,Lemon,Other,FAQ,05-09-2025,2000,3000,2500
Punjab,Ludhiana,Ludhiana,Ridgeguard(Tori),Other,FAQ,05-09-2025,500,2500,1700
Punjab,Moga,Baghapurana,Potato,Local,FAQ,05-09-2025,800,1200,1000
Punjab,Moga,Kot ise Khan,Cucumbar(Kheera),Other,FAQ,05-09-2025,600,800,700
Punjab,Moga,Kot ise Khan,Potato,Other,Non-FAQ,05-09-2025,800,1000,900
Punjab,Mohali,Kharar,Apple,Apple,Medium,05-09-2025,5000,8000,6000
Punjab,Mohali,Kharar,Potato,Potato,Non-FAQ,05-09-2025,800,1100,900
Punjab,Mohali,Kharar,Tomato,Tomato,Non-FAQ,05-09-2025,3000,4000,3500
Punjab,Mohali,Kurali,Cabbage,Other,FAQ,05-09-2025,2200,2540,2350
Punjab,Mohali,Kurali,Capsicum,Other,FAQ,05-09-2025,7000,7520,7350
Punjab,Mohali,Kurali,Colacasia,Arabi,FAQ,05-09-2025,2500,3000,2800
Punjab,Mohali,Kurali,Cucumbar(Kheera),Other,FAQ,05-09-2025,2500,4500,3000
Punjab,Pathankot,Pathankot,Banana,Medium,Medium,05-09-2025,3200,3800,3800
Punjab,Pathankot,Pathankot,Beetroot,Beetroot,FAQ,05-09-2025,1600,1800,1800
Punjab,Pathankot,Pathankot,Bhindi(Ladies Finger),Bhindi,FAQ,05-09-2025,3800,4200,4200
Punjab,Pathankot,Pathankot,Carrot,Carrot,FAQ,05-09-2025,1300,1500,1500
Punjab,Pathankot,Pathankot,Tomato,Tomato,Non-FAQ,05-09-2025,2000,2200,2200
Punjab,Patiala,Ghanaur,Potato,Other,FAQ,05-09-2025,800,1000,900
Punjab,Patiala,Patran,Bhindi(Ladies Finger),Other,FAQ,05-09-2025,2000,2500,2250
Punjab,Patiala,Patran,Bitter gourd,Bitter Gourd,FAQ,05-09-2025,2000,2000,2000
Punjab,Patiala,Patran,Brinjal,Other,FAQ,05-09-2025,1400,2200,1740
Punjab,Patiala,Patran,Carrot,Other,FAQ,05-09-2025,1500,2000,1670
Punjab,Patiala,Patran,Guava,Guava,Medium,05-09-2025,1000,1500,1200
Punjab,Patiala,Patran,Mousambi(Sweet Lime),Mousambi,Medium,05-09-2025,2000,3800,2640
Punjab,Patiala,Patran,Papaya,Other,Medium,05-09-2025,3000,3000,3000
Punjab,Patiala,Patran,Ridgeguard(Tori),Other,FAQ,05-09-2025,2000,2500,2140
Punjab,Patiala,Patran,Round gourd,Other,FAQ,05-09-2025,1000,2000,1650
Punjab,Patiala,Samana,Bhindi(Ladies Finger),Bhindi,FAQ,05-09-2025,5000,6000,5500
Punjab,Patiala,Samana,Bottle gourd,Bottle Gourd,FAQ,05-09-2025,6000,7000,6500
Punjab,Patiala,Samana,Tomato,Hybrid,FAQ,05-09-2025,4000,5000,4500
Punjab,Ropar (Rupnagar),Chamkaur Sahib,Brinjal,Other,FAQ,05-09-2025,1700,1800,1750
Punjab,Ropar (Rupnagar),Chamkaur Sahib,Onion,Other,FAQ,05-09-2025,2100,2200,2150
Punjab,Ropar (Rupnagar),Chamkaur Sahib,Pumpkin,Other,FAQ,05-09-2025,800,900,850
Punjab,Ropar (Rupnagar),Ropar,Brinjal,Round/Long,FAQ,05-09-2025,1500,2500,2000
Punjab,Ropar (Rupnagar),Ropar,Garlic,Desi,FAQ,05-09-2025,4500,5500,5000
Punjab,Sangrur,Ahmedgarh,Banana,Other,Large,05-09-2025,3000,3200,3000
Punjab,Sangrur,Ahmedgarh,Bhindi(Ladies Finger),Other,FAQ,05-09-2025,5000,5500,5000
Punjab,Sangrur,Ahmedgarh,Onion,Other,FAQ,05-09-2025,2000,2200,2000
Punjab,Sangrur,Ahmedgarh,Potato,Other,FAQ,05-09-2025,1000,1200,1000
Punjab,Tarntaran,Khadur Sahib(Fetehabad),Round gourd,Other,FAQ,05-09-2025,3000,3100,3100
Punjab,Tarntaran,Naushera Pannuan,Green Chilli,Other,FAQ,05-09-2025,3000,3000,3000
Punjab,Tarntaran,Patti,Cucumbar(Kheera),Other,FAQ,05-09-2025,2500,3000,2800
Punjab,Tarntaran,Patti,Green Chilli,Other,FAQ,05-09-2025,1500,2000,1800
Rajasthan, Jhunjhunu,Nawalgarh,Cowpea (Lobia/Karamani),Other,FAQ,05-09-2025,5200,5400,5300
Rajasthan,Ganganagar,Sriganganagar (F&V),Green Peas,Green Peas,FAQ,05-09-2025,9800,10200,10000
Rajasthan,Ganganagar,Sriganganagar (F&V),Guava,Guava,Medium,05-09-2025,1600,2000,1800
Rajasthan,Ganganagar,Sriganganagar (F&V),Lime,Other,Medium,05-09-2025,3800,4200,4000
Rajasthan,Ganganagar,Sriganganagar (F&V),Pumpkin,Other,FAQ,05-09-2025,800,1200,1000
Rajasthan,Ganganagar,Suratgarh,Potato,(Red Nanital),FAQ,05-09-2025,1500,1600,1550
Rajasthan,Ganganagar,Suratgarh,Tomato,Deshi,FAQ,05-09-2025,4300,4500,4400
Rajasthan,Hanumangarh,Rawatsar,Potato,(Red Nanital),FAQ,05-09-2025,1000,1000,1000
Rajasthan,Hanumangarh,Rawatsar,Tomato,Deshi,FAQ,05-09-2025,2400,2400,2400
Rajasthan,Jaipur Rural,Bassi,Tomato,Other,Non-FAQ,05-09-2025,7000,7400,7200
Rajasthan,Jaipur Rural,Bassi,Wheat,Other,Non-FAQ,05-09-2025,2525,2570,2547
Rajasthan,Jodhpur Rural,Ositan Mathania,Mustard,Other,FAQ,05-09-2025,6000,6200,6100
Rajasthan,Sikar,Sikar,Potato,Other,FAQ,05-09-2025,900,1100,1000
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Beans,Beans (Whole),Local,05-09-2025,6000,7000,7000
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Carrot,Pusakesar,Local,05-09-2025,8000,9000,9000
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Coriander(Leaves),I Sort,Local,05-09-2025,4000,4400,4400
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Drumstick,Drumstick,Local,05-09-2025,1500,2000,2000
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Green Avare (W),Avare (W),Local,05-09-2025,6500,7000,7000
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Onion,Bellary,Local,05-09-2025,3000,3400,3400
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Onion Green,Onion Green,Local,05-09-2025,4200,5000,5000
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Banana,Besrai,Local,05-09-2025,4600,5000,5000
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Brinjal,Round,Local,05-09-2025,4000,4600,4600
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Coconut,Coconut,Local,05-09-2025,5200,6000,6000
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,05-09-2025,7800,8400,8400
Tamil Nadu,Ariyalur,Jeyankondam (Uzhavar Sandhai ),Raddish,Raddish,Local,05-09-2025,2800,3200,3200
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,2500,3200,3200
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Cabbage,Cabbage,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,05-09-2025,2000,2600,2600
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,05-09-2025,6000,6800,6800
Tamil Nadu,Chengalpattu,Chengalpet(Uzhavar Sandhai ),Garlic,Average,Local,05-09-2025,10000,11500,11500
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,1200,1500,1500
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Capsicum,Capsicum,Local,05-09-2025,5000,6000,6000
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,2500,3000,3000
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,05-09-2025,12000,15000,15000
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Chengalpattu,Guduvancheri(Uzhavar Sandhai ),Thondekai,Thondekai,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,1500,2000,2000
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,7000,8000,8000
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,05-09-2025,7500,8000,8000
Tamil Nadu,Chengalpattu,Jameenrayapettai(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,3000,4000,4000
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,05-09-2025,4000,5000,5000
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,05-09-2025,4000,5000,5000
Tamil Nadu,Chengalpattu,Madhuranthagam(Uzhavar Sandhai ),Raddish,Raddish,Local,05-09-2025,3000,4000,4000
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,05-09-2025,4000,4500,4500
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Chengalpattu,Nanganallur(Uzhavar Sandhai ),Beans,Beans (Whole),Local,05-09-2025,3500,4000,4000
Tamil Nadu,Chengalpattu,Nanganallur(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Chengalpattu,Nanganallur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,05-09-2025,1000,1200,1200
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Cabbage,Cabbage,Local,05-09-2025,1200,2000,2000
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,5000,6000,6000
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Coconut,Coconut,Local,05-09-2025,7000,7500,7500
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,05-09-2025,7000,9000,9000
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,05-09-2025,24000,25000,25000
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,05-09-2025,10000,12000,12000
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Chengalpattu,Pallavaram(Uzhavar Sandhai ),Thondekai,Thondekai,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,05-09-2025,6000,6500,6500
Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,3800,4000,4000
Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Chengalpattu,Thirukalukundram(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,05-09-2025,3800,4000,4000
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,3000,3500,3500
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ),Onion,Bellary,Local,05-09-2025,2200,2600,2600
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,3600,4000,4000
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,05-09-2025,2500,3600,3600
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,4000,5000,5000
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,05-09-2025,3500,4000,4000
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Lemon,Lemon,Local,05-09-2025,8000,9000,9000
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Papaya,Papaya,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,3500,4000,4000
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Thondekai,Thondekai,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,2500,2800,2800
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,5000,6000,6000
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Onion,Bellary,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Thondekai,Thondekai,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,3200,3800,3800
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,05-09-2025,4500,5000,5000
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Karbuja(Musk Melon),Karbhuja,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Lime,Lime,Local,05-09-2025,4000,4500,4500
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,05-09-2025,4000,5000,5000
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Pear(Marasebu),Pears,Local,05-09-2025,15000,16000,16000
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Thondekai,Thondekai,Local,05-09-2025,3200,4000,4000
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,2400,2600,2600
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,4000,4500,4500
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Colacasia,Colacasia,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,05-09-2025,5500,6000,6000
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,2500,3000,3000
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,3500,4000,4000
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,05-09-2025,10000,11000,11000
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,5000,5500,5500
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,4000,4500,4500
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,05-09-2025,4000,4500,4500
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Papaya,Papaya,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,05-09-2025,2600,3000,3000
Tamil Nadu,Coimbatore,Sundarapuram(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Coimbatore,Udumalpet,Cluster beans,Cluster Beans,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Coimbatore,Udumalpet,Drumstick,Drumstick,Local,05-09-2025,4800,5400,5400
Tamil Nadu,Coimbatore,Udumalpet,Lime,Lime,Local,05-09-2025,6000,7000,7000
Tamil Nadu,Coimbatore,Udumalpet,Onion,Bellary,Local,05-09-2025,2800,3200,3200
Tamil Nadu,Coimbatore,Udumalpet,Potato,(Red Nanital),Local,05-09-2025,3200,3800,3800
Tamil Nadu,Coimbatore,Udumalpet,Pumpkin,Pumpkin,Local,05-09-2025,2000,2400,2400
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,3400,3800,3800
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Cabbage,Cabbage,Local,05-09-2025,2200,2600,2600
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,05-09-2025,3400,3800,3800
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,4400,4800,4800
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Coconut,Coconut,Local,05-09-2025,6000,7000,7000
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Grapes,Annabesahai,Local,05-09-2025,8000,9000,9000
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Papaya,Papaya,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Raddish,Raddish,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,3800,4200,4200
Tamil Nadu,Cuddalore,Chidambaram(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,05-09-2025,10000,10000,10000
Tamil Nadu,Cuddalore,Chidambaram(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,05-09-2025,9000,9000,9000
Tamil Nadu,Cuddalore,Chidambaram(Uzhavar Sandhai ),Onion,Bellary,Local,05-09-2025,2500,3500,3500
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Capsicum,Capsicum,Local,05-09-2025,7000,7000,7000
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,5000,5000,5000
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,05-09-2025,3400,3400,3400
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,05-09-2025,6000,7000,7000
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Papaya,Papaya,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,05-09-2025,5000,6000,6000
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,6000,6000,6000
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,05-09-2025,3000,4000,4000
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,05-09-2025,2500,2500,2500
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,6000,6000,6000
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,05-09-2025,2000,2000,2000
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,05-09-2025,2500,2500,2500
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,6000,6000,6000
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,05-09-2025,6000,9000,9000
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,5000,5000,5000
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,2800,3000,3000
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Cabbage,Cabbage,Local,05-09-2025,1800,2000,2000
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,5800,6000,6000
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,4800,5000,5000
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,2800,3000,3000
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,05-09-2025,2300,2500,2500
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,2800,3000,3000
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Beans,Beans (Whole),Local,05-09-2025,6400,6800,6800
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,05-09-2025,1800,2000,2000
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Cabbage,Cabbage,Local,05-09-2025,1800,2000,2000
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,05-09-2025,2800,3000,3000
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,05-09-2025,4200,4500,4500
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,05-09-2025,8500,9000,9000
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,05-09-2025,4500,4800,4800
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,2400,2600,2600
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Capsicum,Capsicum,Local,05-09-2025,8000,9000,9000
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,7000,8000,8000
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Water Melon,Water Melon,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,05-09-2025,7500,8000,8000
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,05-09-2025,1800,2000,2000
